accident_id,date,time,weekday,city,area_type,vehicle_type,road_condition,light_condition,vehicles_involved,severity,latitude,longitude
2317,2024-08-20,08:56,Tuesday,Mumbai,Urban,Bus,Damaged,Day,1,Minor,19.104884,72.903456
2318,2024-05-18,23:49,Saturday,Bangalore,Urban,Truck,Dry,Night,1,Serious,12.972326,77.565155
2319,2024-08-28,14:41,Wednesday,Delhi,Highway,Bike,Damaged,Day,2,Serious,28.675545,77.080896
2320,2024-08-31,14:00,Saturday,Delhi,Urban,Bike,Damaged,Day,1,Minor,28.714604,77.114769
2321,2024-02-27,11:12,Tuesday,Chennai,Urban,Bike,Damaged,Day,2,Minor,13.07229,80.255568
2322,2024-03-26,01:59,Tuesday,Delhi,Urban,Bike,Dry,Night,1,Serious,28.715221,77.124916
2323,2024-07-01,14:29,Monday,Mumbai,Urban,Truck,Wet,Day,1,Serious,19.027968,72.898428
2324,2024-09-10,22:37,Tuesday,Delhi,Urban,Bike,Dry,Night,3,Serious,28.691223,77.130578
2325,2024-10-09,20:04,Wednesday,Bangalore,Highway,Bus,Damaged,Night,3,Fatal,12.931479,77.608029
2326,2024-03-14,04:48,Thursday,Delhi,Highway,Bus,Dry,Night,4,Serious,28.669202,77.091477
2327,2024-05-10,18:26,Friday,Mumbai,Urban,Bike,Wet,Day,1,Serious,19.125186,72.911898
2328,2024-03-14,05:18,Thursday,Bangalore,Rural,Bike,Dry,Night,4,Serious,12.931568,77.597957
2329,2024-11-14,01:02,Thursday,Mumbai,Rural,Bus,Damaged,Night,4,Serious,19.035922,72.865848
2330,2024-01-26,15:00,Friday,Mumbai,Highway,Bus,Wet,Day,2,Serious,19.031609,72.920697
2331,2024-01-18,01:38,Thursday,Delhi,Urban,Bus,Wet,Night,2,Serious,28.661108,77.088539
2332,2024-07-28,17:37,Sunday,Bangalore,Urban,Truck,Wet,Day,4,Serious,12.982092,77.547603
2333,2024-02-19,15:15,Monday,Mumbai,Rural,Car,Dry,Day,4,Minor,19.047619,72.873848
2334,2024-04-07,01:41,Sunday,Chennai,Urban,Bike,Dry,Night,1,Serious,13.053119,80.302
2335,2024-10-16,01:47,Wednesday,Chennai,Urban,Bus,Wet,Night,2,Serious,13.051264,80.223195
2336,2024-05-09,10:55,Thursday,Delhi,Highway,Bus,Dry,Day,4,Minor,28.665196,77.069218
2337,2024-02-05,15:53,Monday,Bangalore,Rural,Truck,Wet,Day,2,Serious,12.962306,77.642925
2338,2024-03-15,07:48,Friday,Delhi,Rural,Bike,Dry,Day,3,Minor,28.668522,77.117295
2339,2024-01-08,04:21,Monday,Mumbai,Urban,Truck,Dry,Night,2,Serious,19.121435,72.919086
2340,2024-12-06,23:01,Friday,Delhi,Rural,Bus,Wet,Night,2,Serious,28.691683,77.05476
2341,2024-12-11,05:26,Wednesday,Delhi,Rural,Car,Dry,Night,2,Minor,28.701132,77.06039
2342,2024-08-26,19:52,Monday,Delhi,Highway,Car,Damaged,Night,2,Fatal,28.681135,77.086995
2343,2024-12-20,11:37,Friday,Delhi,Urban,Bus,Dry,Day,2,Minor,28.664677,77.109997
2344,2024-02-26,10:59,Monday,Bangalore,Urban,Bus,Damaged,Day,4,Minor,13.020937,77.614912
2345,2024-11-06,17:56,Wednesday,Chennai,Rural,Bus,Damaged,Day,4,Minor,13.111816,80.31153
2346,2024-09-20,21:26,Friday,Mumbai,Urban,Bus,Wet,Night,1,Serious,19.116785,72.87772
2347,2024-05-17,09:29,Friday,Delhi,Urban,Bike,Wet,Day,1,Serious,28.751772,77.063454
2348,2024-01-17,15:18,Wednesday,Mumbai,Urban,Bus,Wet,Day,1,Minor,19.031035,72.884828
2349,2024-09-27,06:25,Friday,Mumbai,Urban,Truck,Dry,Day,3,Minor,19.080033,72.878686
2350,2024-05-18,14:02,Saturday,Mumbai,Urban,Bike,Damaged,Day,4,Minor,19.057856,72.870869
2351,2024-03-16,22:54,Saturday,Bangalore,Urban,Car,Dry,Night,2,Minor,12.995948,77.593767
2352,2024-03-16,00:22,Saturday,Delhi,Urban,Bike,Dry,Night,1,Serious,28.660196,77.054317
2353,2024-09-22,12:15,Sunday,Delhi,Highway,Bus,Wet,Day,2,Serious,28.713474,77.113719
2354,2024-01-02,16:33,Tuesday,Bangalore,Urban,Truck,Dry,Day,4,Minor,13.001432,77.546914
2355,2024-02-17,12:36,Saturday,Mumbai,Urban,Bike,Damaged,Day,4,Minor,19.046154,72.873375
2356,2024-10-24,21:34,Thursday,Chennai,Highway,Car,Wet,Night,1,Fatal,13.086878,80.294006
2357,2024-06-02,17:53,Sunday,Bangalore,Highway,Bus,Wet,Day,3,Serious,12.960451,77.548663
2358,2024-01-12,19:52,Friday,Delhi,Highway,Bike,Dry,Night,4,Fatal,28.665974,77.062178
2359,2024-05-05,14:05,Sunday,Bangalore,Highway,Car,Wet,Day,1,Serious,12.987815,77.60013
2360,2024-07-08,22:16,Monday,Delhi,Highway,Bike,Damaged,Night,3,Fatal,28.669108,77.054317
2361,2024-11-21,08:51,Thursday,Bangalore,Urban,Truck,Dry,Day,3,Minor,12.997864,77.572373
2362,2024-07-29,00:28,Monday,Delhi,Rural,Truck,Wet,Night,3,Fatal,28.740423,77.095694
2363,2024-03-16,22:03,Saturday,Bangalore,Urban,Bike,Wet,Night,1,Fatal,13.002611,77.615234
2364,2024-10-03,02:44,Thursday,Mumbai,Urban,Bike,Damaged,Night,4,Serious,19.085646,72.904406
2365,2024-01-01,04:57,Monday,Chennai,Urban,Car,Damaged,Night,3,Serious,13.08278,80.227703
2366,2024-05-14,22:20,Tuesday,Mumbai,Rural,Bike,Wet,Night,2,Fatal,19.067159,72.843677
2367,2024-04-23,11:29,Tuesday,Bangalore,Urban,Truck,Dry,Day,2,Minor,12.983575,77.643849
2368,2024-10-13,04:35,Sunday,Delhi,Urban,Car,Damaged,Night,4,Serious,28.747927,77.115334
2369,2024-11-19,10:22,Tuesday,Bangalore,Rural,Bus,Dry,Day,1,Minor,12.927683,77.604762
2370,2024-04-22,01:16,Monday,Chennai,Rural,Car,Dry,Night,1,Minor,13.045479,80.24493
2371,2024-03-14,14:05,Thursday,Bangalore,Urban,Bike,Dry,Day,2,Minor,12.97838,77.643621
2372,2024-11-17,13:04,Sunday,Delhi,Urban,Bike,Dry,Day,3,Minor,28.74875,77.124033
2373,2024-01-06,15:47,Saturday,Chennai,Rural,Truck,Dry,Day,3,Minor,13.063906,80.293241
2374,2024-06-05,20:11,Wednesday,Mumbai,Rural,Bus,Dry,Night,3,Minor,19.064282,72.924339
2375,2024-02-24,19:05,Saturday,Delhi,Urban,Car,Wet,Night,4,Serious,28.726018,77.132355
2376,2024-04-14,23:19,Sunday,Chennai,Urban,Truck,Dry,Night,3,Serious,13.088533,80.262886
2377,2024-09-08,13:34,Sunday,Mumbai,Urban,Truck,Dry,Day,2,Minor,19.108605,72.894518
2378,2024-04-03,12:28,Wednesday,Bangalore,Highway,Bus,Wet,Day,4,Serious,13.015095,77.637788
2379,2024-07-23,04:54,Tuesday,Mumbai,Rural,Car,Damaged,Night,4,Serious,19.114387,72.868577
2380,2024-10-06,14:32,Sunday,Delhi,Highway,Truck,Wet,Day,4,Fatal,28.737087,77.118739
2381,2024-10-23,01:40,Wednesday,Mumbai,Rural,Car,Dry,Night,4,Minor,19.123497,72.838585
2382,2024-09-18,09:32,Wednesday,Chennai,Rural,Bike,Dry,Day,2,Minor,13.064021,80.247888
2383,2024-04-17,09:03,Wednesday,Delhi,Highway,Bus,Damaged,Day,4,Serious,28.708868,77.147247
2384,2024-03-18,02:21,Monday,Chennai,Rural,Truck,Dry,Night,3,Serious,13.058378,80.299265
2385,2024-01-09,12:42,Tuesday,Delhi,Rural,Car,Dry,Day,1,Minor,28.721158,77.113746
2386,2024-04-10,17:35,Wednesday,Bangalore,Highway,Bike,Wet,Day,2,Fatal,12.921852,77.611469
2387,2024-04-29,09:14,Monday,Delhi,Highway,Truck,Damaged,Day,2,Serious,28.726502,77.105324
2388,2024-05-21,18:51,Tuesday,Chennai,Highway,Car,Wet,Day,4,Serious,13.058667,80.298113
2389,2024-06-26,03:52,Wednesday,Bangalore,Urban,Bike,Dry,Night,2,Serious,13.003118,77.581707
2390,2024-04-10,21:47,Wednesday,Delhi,Urban,Bike,Dry,Night,1,Serious,28.665946,77.092645
2391,2024-06-08,19:47,Saturday,Chennai,Urban,Bike,Wet,Night,2,Fatal,13.042748,80.293698
2392,2024-09-15,12:03,Sunday,Bangalore,Urban,Bike,Dry,Day,2,Minor,12.932103,77.589272
2393,2024-10-30,19:38,Wednesday,Bangalore,Urban,Car,Wet,Night,1,Serious,13.015436,77.565586
2394,2024-08-31,03:15,Saturday,Bangalore,Highway,Bus,Damaged,Night,1,Fatal,12.980569,77.591263
2395,2024-11-29,17:26,Friday,Bangalore,Highway,Car,Damaged,Day,4,Serious,13.010011,77.560159
2396,2024-06-30,21:45,Sunday,Bangalore,Highway,Truck,Dry,Night,3,Fatal,13.00614,77.608213
2397,2024-09-25,10:55,Wednesday,Delhi,Urban,Car,Dry,Day,2,Minor,28.74992,77.086573
2398,2024-06-21,16:10,Friday,Bangalore,Urban,Bus,Dry,Day,4,Minor,12.973859,77.544946
2399,2024-03-11,14:38,Monday,Bangalore,Highway,Bike,Wet,Day,1,Fatal,13.016149,77.555178
2400,2024-01-15,17:44,Monday,Bangalore,Highway,Bus,Dry,Day,2,Minor,13.010976,77.612285
2401,2024-10-28,20:24,Monday,Delhi,Rural,Bus,Dry,Night,2,Minor,28.702616,77.13625
2402,2024-01-21,14:56,Sunday,Chennai,Highway,Car,Dry,Day,2,Minor,13.112527,80.275403
2403,2024-12-10,23:45,Tuesday,Delhi,Rural,Bus,Damaged,Night,1,Serious,28.655573,77.117633
2404,2024-12-08,09:12,Sunday,Mumbai,Urban,Bus,Dry,Day,2,Minor,19.123028,72.839854
2405,2024-10-26,01:50,Saturday,Chennai,Highway,Bus,Damaged,Night,3,Fatal,13.117392,80.246658
2406,2024-12-07,15:01,Saturday,Chennai,Rural,Truck,Dry,Day,4,Minor,13.094674,80.232539
2407,2024-10-22,11:44,Tuesday,Mumbai,Urban,Truck,Dry,Day,1,Minor,19.109873,72.917165
2408,2024-03-15,12:04,Friday,Bangalore,Rural,Car,Dry,Day,2,Minor,12.957998,77.642523
2409,2024-11-28,16:49,Thursday,Delhi,Urban,Truck,Dry,Day,1,Minor,28.7161,77.13907
2410,2024-10-22,04:18,Tuesday,Delhi,Highway,Car,Dry,Night,1,Serious,28.655122,77.143787
2411,2024-08-05,19:51,Monday,Bangalore,Urban,Truck,Dry,Night,1,Serious,12.936336,77.58143
2412,2024-02-06,12:30,Tuesday,Delhi,Highway,Bus,Damaged,Day,3,Serious,28.694528,77.131919
2413,2024-04-28,21:55,Sunday,Delhi,Urban,Truck,Damaged,Night,1,Serious,28.663447,77.085085
2414,2024-03-01,08:58,Friday,Chennai,Rural,Truck,Dry,Day,4,Minor,13.083256,80.301538
2415,2024-08-05,03:20,Monday,Chennai,Urban,Truck,Wet,Night,1,Fatal,13.046382,80.297743
2416,2024-08-17,15:21,Saturday,Bangalore,Urban,Bike,Damaged,Day,3,Minor,12.998108,77.594375
2417,2024-02-20,10:23,Tuesday,Delhi,Urban,Bus,Damaged,Day,1,Minor,28.730343,77.13371
2418,2024-08-24,05:14,Saturday,Chennai,Urban,Bike,Wet,Night,3,Fatal,13.076213,80.294515
2419,2024-07-08,08:27,Monday,Chennai,Rural,Bike,Dry,Day,3,Minor,13.039166,80.230875
2420,2024-08-23,06:03,Friday,Chennai,Urban,Truck,Wet,Day,3,Serious,13.10817,80.268768
2421,2024-11-24,07:30,Sunday,Bangalore,Urban,Car,Wet,Day,3,Minor,12.95229,77.567427
2422,2024-01-09,05:56,Tuesday,Chennai,Rural,Car,Wet,Night,3,Serious,13.103268,80.287872
2423,2024-07-15,01:10,Monday,Mumbai,Rural,Truck,Wet,Night,4,Fatal,19.124127,72.91705
2424,2024-04-05,17:33,Friday,Delhi,Urban,Bus,Wet,Day,4,Minor,28.679167,77.053529
2425,2024-11-30,12:43,Saturday,Mumbai,Urban,Bus,Dry,Day,2,Minor,19.120308,72.848525
2426,2024-10-07,12:30,Monday,Chennai,Highway,Bike,Wet,Day,2,Fatal,13.054489,80.273601
2427,2024-09-15,15:38,Sunday,Bangalore,Rural,Car,Wet,Day,4,Minor,12.980732,77.567976
2428,2024-01-30,22:21,Tuesday,Delhi,Urban,Truck,Dry,Night,3,Serious,28.732921,77.12123
2429,2024-11-05,04:30,Tuesday,Mumbai,Highway,Bus,Damaged,Night,1,Fatal,19.121699,72.860437
2430,2024-08-18,13:16,Sunday,Bangalore,Rural,Bike,Damaged,Day,3,Minor,12.962749,77.550377
2431,2024-08-30,16:38,Friday,Chennai,Rural,Truck,Wet,Day,3,Serious,13.048579,80.305754
2432,2024-10-27,22:55,Sunday,Bangalore,Urban,Truck,Dry,Night,2,Serious,12.969286,77.630631
2433,2024-03-07,14:46,Thursday,Mumbai,Urban,Car,Damaged,Day,2,Minor,19.043544,72.892046
2434,2024-09-03,03:06,Tuesday,Bangalore,Rural,Truck,Damaged,Night,4,Serious,12.964193,77.556669
2435,2024-09-08,03:27,Sunday,Mumbai,Urban,Truck,Dry,Night,3,Serious,19.037402,72.85452
2436,2024-10-09,12:36,Wednesday,Mumbai,Urban,Truck,Dry,Day,1,Minor,19.109555,72.923235
2437,2024-01-05,06:37,Friday,Mumbai,Urban,Car,Dry,Day,4,Minor,19.12549,72.926095
2438,2024-10-08,00:06,Tuesday,Delhi,Urban,Bus,Wet,Night,4,Serious,28.736983,77.058555
2439,2024-10-06,00:55,Sunday,Bangalore,Rural,Bus,Dry,Night,2,Minor,13.002222,77.552639
2440,2024-04-09,14:56,Tuesday,Bangalore,Rural,Car,Dry,Day,3,Minor,12.97993,77.565468
2441,2024-07-30,14:11,Tuesday,Delhi,Rural,Bus,Damaged,Day,2,Minor,28.739381,77.138803
2442,2024-08-13,05:36,Tuesday,Delhi,Rural,Bus,Dry,Night,1,Minor,28.708093,77.14829
2443,2024-01-17,23:25,Wednesday,Delhi,Rural,Car,Dry,Night,3,Minor,28.715678,77.113775
2444,2024-10-08,10:06,Tuesday,Mumbai,Highway,Bike,Dry,Day,4,Serious,19.096071,72.926831
2445,2024-09-09,05:34,Monday,Bangalore,Urban,Car,Wet,Night,2,Serious,12.956406,77.549376
2446,2024-10-15,13:03,Tuesday,Mumbai,Rural,Bus,Wet,Day,4,Minor,19.090588,72.910106
2447,2024-08-20,05:35,Tuesday,Delhi,Rural,Bike,Damaged,Night,4,Serious,28.680577,77.127392
2448,2024-10-27,11:01,Sunday,Chennai,Highway,Car,Damaged,Day,4,Serious,13.062835,80.220979
2449,2024-09-10,11:48,Tuesday,Chennai,Urban,Bike,Dry,Day,1,Minor,13.099211,80.312937
2450,2024-10-16,05:38,Wednesday,Bangalore,Urban,Bike,Dry,Night,3,Serious,12.999263,77.63905
2451,2024-05-01,19:02,Wednesday,Delhi,Rural,Car,Damaged,Night,2,Serious,28.671435,77.068188
2452,2024-04-08,07:13,Monday,Mumbai,Urban,Bike,Dry,Day,3,Minor,19.032724,72.843096
2453,2024-07-10,20:51,Wednesday,Delhi,Rural,Car,Dry,Night,2,Minor,28.753031,77.080868
2454,2024-12-15,01:14,Sunday,Chennai,Highway,Truck,Damaged,Night,2,Fatal,13.095078,80.296205
2455,2024-05-05,06:56,Sunday,Mumbai,Rural,Bike,Wet,Day,2,Serious,19.08521,72.840926
2456,2024-10-02,00:22,Wednesday,Mumbai,Urban,Bike,Wet,Night,3,Fatal,19.035047,72.91567
2457,2024-01-30,14:49,Tuesday,Delhi,Highway,Bus,Wet,Day,2,Serious,28.749238,77.06429
2458,2024-05-04,15:25,Saturday,Mumbai,Urban,Bus,Wet,Day,3,Minor,19.0848,72.855486
2459,2024-02-03,00:24,Saturday,Mumbai,Highway,Truck,Damaged,Night,1,Fatal,19.082636,72.917869
2460,2024-06-24,19:50,Monday,Bangalore,Highway,Bike,Dry,Night,4,Fatal,12.966234,77.614899
2461,2024-02-21,15:23,Wednesday,Mumbai,Highway,Bus,Dry,Day,4,Minor,19.111497,72.855107
2462,2024-06-12,04:42,Wednesday,Chennai,Rural,Bus,Dry,Night,2,Minor,13.102822,80.309736
2463,2024-08-05,03:28,Monday,Mumbai,Urban,Car,Damaged,Night,2,Serious,19.091984,72.915636
2464,2024-05-17,10:55,Friday,Mumbai,Rural,Car,Dry,Day,2,Minor,19.096515,72.833979
2465,2024-12-19,07:55,Thursday,Delhi,Rural,Car,Wet,Day,1,Minor,28.681191,77.12448
2466,2024-03-12,03:37,Tuesday,Bangalore,Rural,Bike,Damaged,Night,1,Serious,12.973342,77.588762
2467,2024-10-29,14:40,Tuesday,Mumbai,Rural,Bus,Damaged,Day,2,Minor,19.063436,72.901825
2468,2024-03-08,04:05,Friday,Mumbai,Highway,Truck,Damaged,Night,3,Fatal,19.096041,72.88167
2469,2024-02-26,18:11,Monday,Bangalore,Rural,Bus,Wet,Day,1,Minor,12.964742,77.608005
2470,2024-10-21,06:13,Monday,Mumbai,Urban,Bus,Wet,Day,1,Minor,19.061797,72.889451
2471,2024-01-30,05:21,Tuesday,Chennai,Highway,Truck,Wet,Night,3,Fatal,13.038433,80.272677
2472,2024-11-21,16:50,Thursday,Delhi,Highway,Bike,Damaged,Day,2,Serious,28.751366,77.084564
2473,2024-08-11,22:50,Sunday,Chennai,Urban,Bus,Dry,Night,1,Minor,13.106666,80.247313
2474,2024-09-03,04:42,Tuesday,Mumbai,Rural,Truck,Dry,Night,3,Serious,19.099711,72.835715
2475,2024-10-26,12:10,Saturday,Mumbai,Urban,Bike,Wet,Day,1,Serious,19.101498,72.881028
2476,2024-06-29,23:50,Saturday,Chennai,Urban,Truck,Wet,Night,2,Fatal,13.087947,80.23957
2477,2024-05-08,05:41,Wednesday,Bangalore,Urban,Bike,Dry,Night,2,Serious,13.013806,77.553319
2478,2024-10-18,18:11,Friday,Bangalore,Urban,Bus,Wet,Day,2,Minor,13.004748,77.588938
2479,2024-03-09,13:25,Saturday,Bangalore,Rural,Truck,Dry,Day,3,Minor,12.964631,77.563111
2480,2024-09-01,09:41,Sunday,Bangalore,Urban,Bike,Damaged,Day,1,Minor,12.92659,77.620626
2481,2024-10-21,07:15,Monday,Delhi,Urban,Bike,Dry,Day,2,Minor,28.683888,77.098868
2482,2024-02-14,18:14,Wednesday,Chennai,Urban,Car,Wet,Day,1,Minor,13.125876,80.235057
2483,2024-09-05,21:02,Thursday,Delhi,Rural,Truck,Wet,Night,1,Fatal,28.746447,77.127336
2484,2024-01-29,15:27,Monday,Mumbai,Rural,Truck,Dry,Day,3,Minor,19.027032,72.884944
2485,2024-04-26,14:11,Friday,Mumbai,Rural,Bus,Dry,Day,4,Minor,19.108616,72.893603
2486,2024-04-24,21:07,Wednesday,Mumbai,Urban,Bus,Dry,Night,1,Minor,19.090291,72.906956
2487,2024-05-12,09:45,Sunday,Bangalore,Rural,Truck,Dry,Day,2,Minor,12.993142,77.583509
2488,2024-05-21,09:07,Tuesday,Mumbai,Rural,Bike,Wet,Day,4,Serious,19.091849,72.866536
2489,2024-07-04,15:26,Thursday,Bangalore,Rural,Bike,Wet,Day,3,Serious,12.939606,77.642068
2490,2024-05-22,13:51,Wednesday,Bangalore,Rural,Truck,Wet,Day,1,Serious,12.97276,77.588738
2491,2024-02-14,15:39,Wednesday,Mumbai,Urban,Truck,Damaged,Day,2,Minor,19.030118,72.84457
2492,2024-10-13,07:28,Sunday,Delhi,Rural,Truck,Dry,Day,4,Minor,28.670922,77.079367
2493,2024-08-07,10:50,Wednesday,Mumbai,Highway,Bus,Damaged,Day,3,Serious,19.070864,72.903786
2494,2024-01-06,05:22,Saturday,Delhi,Highway,Truck,Damaged,Night,2,Fatal,28.69195,77.128607
2495,2024-08-02,17:36,Friday,Bangalore,Rural,Bus,Dry,Day,2,Minor,12.973172,77.617994
2496,2024-05-16,02:41,Thursday,Bangalore,Urban,Truck,Dry,Night,3,Serious,12.984182,77.575895
2497,2024-05-17,05:05,Friday,Chennai,Highway,Truck,Dry,Night,3,Fatal,13.110723,80.281041
2498,2024-01-17,18:49,Wednesday,Mumbai,Rural,Car,Wet,Day,4,Minor,19.030991,72.876573
2499,2024-11-27,20:26,Wednesday,Bangalore,Rural,Bike,Wet,Night,3,Fatal,12.949181,77.590304
2500,2024-07-21,23:24,Sunday,Bangalore,Highway,Bus,Damaged,Night,3,Fatal,13.009447,77.570241
2501,2024-07-31,14:08,Wednesday,Chennai,Urban,Bus,Damaged,Day,1,Minor,13.069474,80.250393
2502,2024-12-21,02:33,Saturday,Delhi,Highway,Car,Dry,Night,2,Serious,28.699381,77.14495
2503,2024-03-26,18:53,Tuesday,Bangalore,Urban,Truck,Wet,Day,1,Serious,12.99135,77.609581
2504,2024-10-14,12:01,Monday,Delhi,Urban,Truck,Wet,Day,4,Serious,28.657427,77.142443
2505,2024-04-26,22:15,Friday,Chennai,Rural,Bus,Damaged,Night,2,Serious,13.053827,80.260336
2506,2024-11-26,14:42,Tuesday,Mumbai,Urban,Bus,Wet,Day,1,Minor,19.080799,72.841264
2507,2024-04-03,13:26,Wednesday,Chennai,Highway,Truck,Dry,Day,1,Serious,13.10981,80.265912
2508,2024-11-27,16:27,Wednesday,Delhi,Urban,Truck,Damaged,Day,1,Minor,28.692821,77.127643
2509,2024-10-20,13:13,Sunday,Delhi,Highway,Bike,Damaged,Day,4,Serious,28.752841,77.054907
2510,2024-06-10,20:20,Monday,Bangalore,Highway,Truck,Damaged,Night,2,Fatal,12.9355,77.556395
2511,2024-08-21,01:16,Wednesday,Chennai,Highway,Car,Damaged,Night,4,Fatal,13.100979,80.264978
2512,2024-07-27,12:13,Saturday,Mumbai,Urban,Car,Wet,Day,2,Minor,19.083788,72.923916
2513,2024-01-08,15:12,Monday,Mumbai,Highway,Car,Damaged,Day,2,Serious,19.075054,72.883885
2514,2024-08-02,22:20,Friday,Mumbai,Urban,Bus,Dry,Night,4,Minor,19.099754,72.919905
2515,2024-09-30,13:52,Monday,Delhi,Highway,Truck,Dry,Day,4,Serious,28.712831,77.068274
2516,2024-04-15,22:44,Monday,Mumbai,Urban,Bike,Wet,Night,3,Fatal,19.094709,72.891673
2517,2024-12-20,00:07,Friday,Delhi,Rural,Bus,Wet,Night,1,Serious,28.753488,77.112381
2518,2024-02-02,19:21,Friday,Chennai,Urban,Car,Wet,Night,3,Serious,13.132323,80.27375
2519,2024-05-19,07:35,Sunday,Delhi,Highway,Bike,Dry,Day,2,Serious,28.732381,77.121874
2520,2024-02-08,14:46,Thursday,Bangalore,Rural,Bus,Damaged,Day,1,Minor,12.960236,77.582291
2521,2024-11-24,08:42,Sunday,Mumbai,Highway,Car,Wet,Day,1,Serious,19.036296,72.892749
2522,2024-05-09,18:58,Thursday,Mumbai,Highway,Car,Wet,Day,1,Serious,19.045971,72.872577
2523,2024-01-24,03:30,Wednesday,Bangalore,Highway,Bike,Wet,Night,3,Fatal,12.925853,77.632584
2524,2024-04-14,00:32,Sunday,Bangalore,Highway,Car,Wet,Night,2,Fatal,12.961811,77.597469
2525,2024-11-03,13:35,Sunday,Mumbai,Highway,Truck,Wet,Day,3,Fatal,19.101227,72.830719
2526,2024-01-10,14:09,Wednesday,Delhi,Highway,Bike,Damaged,Day,4,Serious,28.717235,77.061382
2527,2024-08-02,17:00,Friday,Chennai,Highway,Car,Damaged,Day,4,Serious,13.118558,80.237849
2528,2024-08-29,12:25,Thursday,Mumbai,Urban,Car,Damaged,Day,2,Minor,19.110067,72.851711
2529,2024-03-02,14:03,Saturday,Mumbai,Rural,Bike,Damaged,Day,3,Minor,19.054061,72.849534
2530,2024-10-31,12:40,Thursday,Mumbai,Highway,Truck,Wet,Day,4,Fatal,19.115999,72.835822
2531,2024-01-06,23:47,Saturday,Delhi,Highway,Bike,Wet,Night,2,Fatal,28.719863,77.089893
2532,2024-07-27,19:01,Saturday,Bangalore,Urban,Bike,Wet,Night,3,Fatal,12.946464,77.562864
2533,2024-05-16,18:28,Thursday,Chennai,Highway,Car,Dry,Day,4,Minor,13.097603,80.265586
2534,2024-03-08,09:15,Friday,Chennai,Rural,Bike,Damaged,Day,3,Minor,13.036903,80.256186
2535,2024-12-23,13:16,Monday,Bangalore,Highway,Bus,Wet,Day,3,Serious,12.989567,77.64169
2536,2024-07-23,22:17,Tuesday,Mumbai,Urban,Truck,Damaged,Night,4,Serious,19.125808,72.852577
2537,2024-07-08,08:45,Monday,Chennai,Rural,Bike,Dry,Day,2,Minor,13.055782,80.224544
2538,2024-07-25,14:38,Thursday,Chennai,Rural,Car,Dry,Day,3,Minor,13.090848,80.277395
2539,2024-09-05,21:57,Thursday,Mumbai,Urban,Car,Wet,Night,2,Serious,19.086483,72.866395
2540,2024-03-25,13:36,Monday,Mumbai,Urban,Bus,Wet,Day,4,Minor,19.033267,72.87307
2541,2024-10-18,18:26,Friday,Mumbai,Urban,Truck,Wet,Day,2,Serious,19.084799,72.901424
2542,2024-10-07,07:13,Monday,Delhi,Highway,Bus,Wet,Day,4,Serious,28.725112,77.097594
2543,2024-04-05,11:58,Friday,Chennai,Urban,Truck,Dry,Day,2,Minor,13.058181,80.237967
2544,2024-09-24,08:57,Tuesday,Mumbai,Urban,Truck,Dry,Day,2,Minor,19.123605,72.887649
2545,2024-03-20,04:25,Wednesday,Bangalore,Urban,Car,Dry,Night,3,Minor,12.951349,77.609837
2546,2024-12-03,22:29,Tuesday,Chennai,Urban,Car,Wet,Night,2,Serious,13.117991,80.307772
2547,2024-10-15,02:13,Tuesday,Delhi,Urban,Car,Dry,Night,4,Minor,28.68624,77.142613
2548,2024-10-05,15:08,Saturday,Bangalore,Highway,Bus,Damaged,Day,3,Serious,13.004882,77.582974
2549,2024-03-22,23:50,Friday,Mumbai,Rural,Car,Wet,Night,2,Serious,19.031561,72.845965
2550,2024-06-21,07:01,Friday,Chennai,Rural,Bus,Damaged,Day,1,Minor,13.094939,80.246802
2551,2024-11-13,12:08,Wednesday,Bangalore,Highway,Truck,Wet,Day,2,Fatal,13.009535,77.553118
2552,2024-12-03,11:15,Tuesday,Bangalore,Rural,Bus,Wet,Day,1,Minor,13.015245,77.587661
2553,2024-06-19,15:09,Wednesday,Delhi,Urban,Truck,Dry,Day,3,Minor,28.703175,77.064552
2554,2024-03-24,10:14,Sunday,Bangalore,Highway,Bike,Wet,Day,3,Fatal,13.006642,77.554293
2555,2024-01-27,15:31,Saturday,Chennai,Urban,Bike,Dry,Day,4,Minor,13.131758,80.255661
2556,2024-04-25,13:05,Thursday,Mumbai,Urban,Bike,Damaged,Day,3,Minor,19.109333,72.902121
2557,2024-10-25,19:46,Friday,Bangalore,Highway,Bike,Damaged,Night,4,Fatal,12.940938,77.590562
2558,2024-04-07,09:46,Sunday,Mumbai,Rural,Truck,Wet,Day,4,Serious,19.054661,72.888593
2559,2024-05-18,15:27,Saturday,Bangalore,Rural,Bus,Dry,Day,2,Minor,12.953121,77.551169
2560,2024-01-03,22:53,Wednesday,Chennai,Rural,Truck,Dry,Night,1,Serious,13.111343,80.283687
2561,2024-12-18,17:54,Wednesday,Delhi,Urban,Bus,Damaged,Day,2,Minor,28.750201,77.069146
2562,2024-10-02,18:22,Wednesday,Bangalore,Rural,Truck,Wet,Day,2,Serious,13.01876,77.548304
2563,2024-02-07,17:50,Wednesday,Delhi,Highway,Car,Wet,Day,3,Serious,28.708561,77.060405
2564,2024-02-18,10:57,Sunday,Chennai,Rural,Truck,Damaged,Day,4,Minor,13.099608,80.245588
2565,2024-12-07,03:58,Saturday,Chennai,Urban,Bus,Wet,Night,1,Serious,13.037758,80.221831
