accident_id,date,time,city,area_type,vehicle_type,road_condition,light_condition,vehicles_involved,severity,latitude,longitude
2384,2024-12-28,13:34,Delhi,Urban,Truck,Dry,Day,3,Minor,28.701467,77.075442
2385,2024-09-17,07:41,Delhi,Urban,Car,Wet,Day,1,Minor,28.655244,77.12526
2386,2024-11-09,14:34,Mumbai,Highway,Truck,Dry,Day,4,Minor,19.053238,72.905746
2387,2024-06-12,21:46,Chennai,Highway,Bus,Damaged,Night,3,Fatal,13.123056,80.268905
2388,2024-01-20,22:07,Chennai,Urban,Car,Damaged,Night,1,Serious,13.035326,80.315218
2389,2024-07-24,10:40,Bangalore,Highway,Bike,Dry,Day,1,Serious,12.929406,77.632135
2390,2024-02-04,02:01,Mumbai,Urban,Car,Damaged,Night,2,Serious,19.040526,72.840577
2391,2024-12-27,04:30,Chennai,Urban,Truck,Damaged,Night,1,Serious,13.065373,80.254923
2392,2024-12-09,20:24,Delhi,Urban,Truck,Dry,Night,2,Minor,28.698033,77.081432
2393,2024-04-08,19:19,Mumbai,Urban,Bike,Wet,Night,2,Fatal,19.106517,72.909173
2394,2024-03-12,20:17,Mumbai,Highway,Truck,Wet,Night,1,Fatal,19.088622,72.915375
2395,2024-07-20,10:00,Chennai,Urban,Car,Dry,Day,4,Minor,13.108958,80.304904
2396,2024-02-03,01:02,Mumbai,Urban,Car,Wet,Night,4,Serious,19.079259,72.833814
2397,2024-02-03,12:10,Mumbai,Highway,Bike,Damaged,Day,1,Serious,19.087628,72.850144
2398,2024-08-14,21:46,Mumbai,Urban,Bus,Damaged,Night,4,Serious,19.029265,72.891992
2399,2024-07-30,07:19,Chennai,Urban,Car,Dry,Day,2,Minor,13.03756,80.269555
2400,2024-05-05,01:10,Chennai,Rural,Bike,Wet,Night,3,Fatal,13.063306,80.230059
2401,2024-04-14,20:41,Bangalore,Urban,Bus,Wet,Night,3,Serious,12.98848,77.578751
2402,2024-02-04,09:08,Mumbai,Highway,Car,Wet,Day,3,Serious,19.094398,72.91493
2403,2024-01-02,03:13,Chennai,Highway,Truck,Damaged,Night,3,Fatal,13.058712,80.318141
2404,2024-06-11,15:59,Mumbai,Urban,Bike,Dry,Day,2,Minor,19.085248,72.916732
2405,2024-07-29,06:06,Chennai,Highway,Car,Dry,Day,4,Minor,13.054215,80.310849
2406,2024-05-22,20:11,Bangalore,Highway,Bike,Damaged,Night,4,Fatal,12.957187,77.596132
2407,2024-01-10,20:53,Bangalore,Rural,Truck,Damaged,Night,3,Serious,12.982684,77.631986
2408,2024-01-08,14:29,Delhi,Rural,Car,Wet,Day,3,Minor,28.720757,77.126413
2409,2024-08-20,22:01,Bangalore,Urban,Bike,Dry,Night,4,Serious,13.00893,77.636514
2410,2024-12-09,15:42,Bangalore,Urban,Car,Dry,Day,2,Minor,12.981078,77.616052
2411,2024-11-06,08:43,Bangalore,Rural,Car,Wet,Day,2,Minor,12.942575,77.638742
2412,2024-11-15,17:38,Bangalore,Urban,Truck,Damaged,Day,1,Minor,12.946044,77.566937
2413,2024-11-20,11:36,Mumbai,Rural,Bike,Wet,Day,4,Serious,19.089271,72.92069
2414,2024-04-29,08:36,Bangalore,Rural,Truck,Damaged,Day,1,Minor,12.989537,77.56021
2415,2024-04-28,08:43,Bangalore,Rural,Truck,Damaged,Day,1,Minor,13.015911,77.626791
2416,2024-05-15,02:21,Bangalore,Urban,Car,Damaged,Night,3,Serious,12.957078,77.565031
2417,2024-04-10,19:31,Bangalore,Highway,Bus,Dry,Night,4,Serious,12.935896,77.560825
2418,2024-04-23,19:11,Bangalore,Urban,Truck,Dry,Night,1,Minor,12.953841,77.548215
2419,2024-08-17,18:17,Mumbai,Urban,Car,Wet,Day,3,Minor,19.092412,72.892363
2420,2024-08-09,14:55,Bangalore,Rural,Truck,Damaged,Day,3,Minor,13.020328,77.571023
2421,2024-09-09,16:32,Mumbai,Highway,Car,Damaged,Day,1,Serious,19.124744,72.837286
2422,2024-09-04,10:09,Mumbai,Urban,Car,Dry,Day,2,Minor,19.082063,72.860474
2423,2024-12-14,01:32,Bangalore,Urban,Bus,Dry,Night,3,Minor,12.973828,77.54599
2424,2024-10-02,07:15,Bangalore,Urban,Truck,Damaged,Day,4,Minor,12.991948,77.563491
2425,2024-12-21,12:14,Mumbai,Rural,Truck,Damaged,Day,1,Minor,19.039473,72.922775
2426,2024-02-29,16:51,Delhi,Highway,Car,Dry,Day,1,Minor,28.73312,77.080659
2427,2024-06-27,21:52,Delhi,Urban,Car,Wet,Night,3,Serious,28.691825,77.126219
2428,2024-12-28,20:15,Chennai,Urban,Car,Damaged,Night,4,Serious,13.123182,80.242145
2429,2024-02-09,19:37,Mumbai,Rural,Truck,Damaged,Night,4,Serious,19.076969,72.884493
2430,2024-01-27,19:17,Mumbai,Highway,Bus,Dry,Night,1,Serious,19.070152,72.89377
2431,2024-01-27,22:53,Delhi,Rural,Truck,Dry,Night,2,Minor,28.696008,77.09075
2432,2024-08-27,09:00,Bangalore,Urban,Bike,Wet,Day,3,Serious,13.006164,77.570232
2433,2024-12-02,18:30,Bangalore,Highway,Car,Damaged,Day,1,Serious,12.945129,77.555377
2434,2024-06-12,04:12,Bangalore,Highway,Truck,Wet,Night,3,Fatal,12.935738,77.597373
2435,2024-06-08,11:33,Mumbai,Urban,Truck,Dry,Day,4,Minor,19.030624,72.853034
2436,2024-12-29,02:14,Mumbai,Highway,Bike,Wet,Night,2,Fatal,19.115642,72.889164
2437,2024-02-11,11:45,Bangalore,Highway,Car,Dry,Day,3,Minor,13.013107,77.642863
2438,2024-10-10,17:51,Chennai,Urban,Bike,Wet,Day,4,Serious,13.126596,80.293772
2439,2024-07-12,14:10,Mumbai,Highway,Car,Dry,Day,2,Minor,19.043372,72.84115
2440,2024-12-20,00:06,Chennai,Rural,Bike,Wet,Night,2,Fatal,13.107677,80.241013
2441,2024-11-04,23:41,Mumbai,Urban,Truck,Wet,Night,2,Serious,19.078942,72.88824
2442,2024-06-24,18:46,Chennai,Urban,Bike,Wet,Day,4,Serious,13.072175,80.313361
2443,2024-09-10,06:54,Delhi,Highway,Bike,Wet,Day,1,Fatal,28.680719,77.120742
2444,2024-09-10,16:42,Bangalore,Rural,Bus,Damaged,Day,4,Minor,12.986917,77.58596
2445,2024-03-27,01:09,Chennai,Highway,Bike,Wet,Night,3,Fatal,13.113203,80.222429
2446,2024-10-21,01:26,Chennai,Rural,Truck,Damaged,Night,4,Serious,13.038854,80.271939
2447,2024-10-26,15:49,Mumbai,Rural,Bike,Damaged,Day,1,Minor,19.062276,72.861232
2448,2024-10-12,02:19,Delhi,Rural,Bike,Dry,Night,1,Serious,28.664984,77.139939
2449,2024-07-16,18:47,Delhi,Rural,Car,Dry,Day,3,Minor,28.73145,77.121096
2450,2024-03-22,09:44,Delhi,Rural,Bike,Dry,Day,2,Minor,28.745948,77.067892
2451,2024-08-30,08:47,Mumbai,Highway,Bus,Wet,Day,4,Serious,19.086754,72.916103
2452,2024-12-23,06:38,Delhi,Highway,Bike,Damaged,Day,4,Serious,28.70571,77.083884
2453,2024-03-26,05:35,Bangalore,Rural,Car,Wet,Night,3,Serious,12.934177,77.634652
2454,2024-08-02,12:02,Mumbai,Highway,Bike,Dry,Day,1,Serious,19.071495,72.834207
2455,2024-06-23,04:14,Bangalore,Rural,Bus,Dry,Night,4,Minor,13.020834,77.567206
2456,2024-10-19,13:35,Mumbai,Urban,Bus,Wet,Day,2,Minor,19.070217,72.834076
2457,2024-11-07,02:44,Delhi,Urban,Bus,Damaged,Night,1,Serious,28.727649,77.135839
2458,2024-05-30,18:05,Delhi,Rural,Car,Dry,Day,1,Minor,28.749492,77.140726
2459,2024-02-04,06:13,Chennai,Highway,Bike,Dry,Day,3,Serious,13.060283,80.23249
2460,2024-01-12,03:08,Chennai,Rural,Bike,Dry,Night,2,Serious,13.069818,80.246377
2461,2024-09-16,02:46,Bangalore,Rural,Bike,Damaged,Night,1,Serious,12.954468,77.597744
2462,2024-10-16,23:51,Mumbai,Rural,Truck,Dry,Night,2,Minor,19.098133,72.91408
2463,2024-10-07,12:43,Bangalore,Highway,Car,Dry,Day,1,Minor,12.995306,77.617186
2464,2024-10-28,17:11,Bangalore,Rural,Bus,Wet,Day,4,Minor,13.019968,77.634874
2465,2024-01-14,08:58,Mumbai,Highway,Bike,Damaged,Day,2,Serious,19.079814,72.927407
2466,2024-02-23,19:58,Chennai,Rural,Bus,Damaged,Night,2,Serious,13.075322,80.274577
2467,2024-11-06,02:55,Chennai,Urban,Bus,Wet,Night,2,Serious,13.054988,80.282893
2468,2024-07-12,19:05,Bangalore,Rural,Truck,Dry,Night,3,Minor,12.956045,77.577585
2469,2024-09-24,15:27,Mumbai,Highway,Bike,Dry,Day,4,Serious,19.105303,72.922864
2470,2024-03-06,13:06,Delhi,Highway,Truck,Wet,Day,1,Serious,28.727161,77.089665
2471,2024-04-25,04:29,Chennai,Highway,Car,Wet,Night,1,Fatal,13.041526,80.250825
2472,2024-12-20,20:44,Chennai,Highway,Bike,Dry,Night,3,Fatal,13.119726,80.246627
2473,2024-01-22,15:06,Chennai,Highway,Bus,Dry,Day,4,Minor,13.122813,80.220798
2474,2024-11-29,21:16,Delhi,Highway,Car,Wet,Night,3,Fatal,28.6791,77.100217
2475,2024-11-06,07:29,Chennai,Urban,Bus,Dry,Day,1,Minor,13.036569,80.281286
2476,2024-12-03,14:06,Bangalore,Rural,Truck,Damaged,Day,2,Minor,12.974004,77.597103
2477,2024-03-12,10:29,Chennai,Highway,Bus,Wet,Day,2,Serious,13.037249,80.253613
2478,2024-08-10,22:40,Delhi,Highway,Truck,Wet,Night,2,Fatal,28.745575,77.099522
2479,2024-02-19,06:06,Chennai,Urban,Car,Damaged,Day,3,Minor,13.068991,80.30729
2480,2024-11-22,02:26,Bangalore,Urban,Bike,Dry,Night,4,Serious,12.985226,77.587217
2481,2024-02-29,15:56,Delhi,Highway,Truck,Dry,Day,2,Minor,28.693468,77.084288
2482,2024-12-21,05:44,Delhi,Urban,Bus,Wet,Night,3,Serious,28.656398,77.141475
2483,2024-07-28,14:15,Mumbai,Highway,Car,Wet,Day,2,Serious,19.035158,72.877462
2484,2024-04-04,01:54,Chennai,Rural,Car,Wet,Night,3,Serious,13.113974,80.229857
2485,2024-04-09,02:25,Bangalore,Highway,Bike,Dry,Night,1,Fatal,12.956969,77.626502
2486,2024-11-05,15:13,Delhi,Highway,Bike,Dry,Day,3,Serious,28.748552,77.110366
2487,2024-08-31,06:01,Mumbai,Urban,Bike,Dry,Day,3,Minor,19.055287,72.857379
2488,2024-03-29,14:45,Delhi,Highway,Bus,Damaged,Day,3,Serious,28.708546,77.095828
2489,2024-05-29,08:41,Mumbai,Rural,Car,Damaged,Day,2,Minor,19.063724,72.850644
2490,2024-09-08,19:46,Mumbai,Urban,Bike,Dry,Night,4,Serious,19.038348,72.851482
2491,2024-07-13,00:49,Delhi,Urban,Car,Damaged,Night,4,Serious,28.715514,77.124235
2492,2024-12-10,19:04,Chennai,Highway,Bike,Dry,Night,3,Fatal,13.132523,80.229428
2493,2024-09-24,08:45,Delhi,Highway,Truck,Wet,Day,2,Serious,28.678602,77.121315
2494,2024-10-24,10:32,Mumbai,Urban,Truck,Damaged,Day,2,Minor,19.115989,72.860452
2495,2024-11-26,12:06,Bangalore,Urban,Bus,Wet,Day,2,Minor,12.999744,77.555642
2496,2024-10-06,08:54,Bangalore,Rural,Bike,Wet,Day,1,Serious,12.956575,77.611445
2497,2024-01-01,11:23,Chennai,Rural,Car,Wet,Day,4,Minor,13.129503,80.309902
2498,2024-07-04,02:47,Bangalore,Rural,Car,Damaged,Night,2,Serious,12.94133,77.601438
2499,2024-09-08,16:34,Mumbai,Urban,Bike,Damaged,Day,1,Minor,19.039954,72.840458
2500,2024-07-01,15:10,Delhi,Highway,Bike,Wet,Day,3,Fatal,28.688065,77.057438
2501,2024-11-08,20:59,Bangalore,Rural,Bus,Dry,Night,3,Minor,12.96493,77.63884
2502,2024-02-01,04:22,Delhi,Rural,Bike,Damaged,Night,3,Serious,28.661619,77.136957
2503,2024-12-06,11:52,Chennai,Rural,Truck,Damaged,Day,2,Minor,13.053939,80.261551
2504,2024-08-05,06:41,Chennai,Urban,Car,Damaged,Day,2,Minor,13.105756,80.227681
2505,2024-02-07,20:12,Bangalore,Highway,Bike,Damaged,Night,1,Fatal,12.99576,77.59211
2506,2024-04-14,00:21,Mumbai,Rural,Car,Dry,Night,3,Minor,19.066419,72.896911
2507,2024-07-27,17:59,Delhi,Highway,Bike,Wet,Day,4,Fatal,28.663126,77.067344
2508,2024-09-15,16:23,Chennai,Highway,Truck,Dry,Day,2,Minor,13.11458,80.284649
2509,2024-08-28,18:39,Mumbai,Urban,Car,Dry,Day,4,Minor,19.02734,72.86469
2510,2024-11-01,21:49,Mumbai,Highway,Car,Damaged,Night,3,Fatal,19.062491,72.922257
2511,2024-08-16,08:35,Delhi,Highway,Bus,Wet,Day,2,Serious,28.693807,77.062687
2512,2024-06-11,13:44,Chennai,Urban,Car,Damaged,Day,2,Minor,13.088185,80.222275
2513,2024-05-29,17:35,Mumbai,Urban,Bike,Damaged,Day,3,Minor,19.090138,72.89652
2514,2024-08-30,12:11,Mumbai,Highway,Bike,Damaged,Day,4,Serious,19.063481,72.877884
2515,2024-07-04,23:49,Mumbai,Urban,Bus,Wet,Night,2,Serious,19.069071,72.863278
2516,2024-10-02,05:49,Delhi,Highway,Car,Dry,Night,3,Serious,28.662022,77.101249
2517,2024-08-31,19:42,Chennai,Highway,Truck,Wet,Night,3,Fatal,13.078135,80.300657
2518,2024-02-10,20:13,Mumbai,Rural,Car,Damaged,Night,2,Serious,19.042177,72.921965
2519,2024-07-02,11:21,Delhi,Rural,Bike,Damaged,Day,2,Minor,28.713885,77.085986
2520,2024-02-12,07:34,Delhi,Rural,Bike,Wet,Day,3,Serious,28.748615,77.108429
2521,2024-01-29,07:35,Bangalore,Highway,Truck,Wet,Day,4,Serious,13.004333,77.552825
2522,2024-08-27,14:17,Delhi,Highway,Bike,Wet,Day,4,Fatal,28.667385,77.089779
2523,2024-09-13,14:03,Delhi,Highway,Truck,Dry,Day,4,Minor,28.714033,77.1174
2524,2024-03-29,06:23,Delhi,Highway,Truck,Dry,Day,4,Minor,28.672219,77.115033
2525,2024-10-12,15:45,Delhi,Rural,Truck,Wet,Day,1,Minor,28.689196,77.0809
2526,2024-09-27,02:52,Bangalore,Rural,Bus,Damaged,Night,3,Serious,12.932309,77.569564
2527,2024-05-03,17:50,Delhi,Urban,Car,Damaged,Day,4,Minor,28.671594,77.117162
2528,2024-11-03,02:14,Mumbai,Highway,Bus,Wet,Night,4,Fatal,19.037895,72.88268
2529,2024-06-07,17:30,Mumbai,Highway,Bike,Damaged,Day,3,Serious,19.122701,72.839699
2530,2024-10-19,00:58,Bangalore,Highway,Car,Damaged,Night,2,Fatal,12.949577,77.617691
2531,2024-12-26,08:25,Bangalore,Urban,Car,Wet,Day,3,Minor,12.998214,77.595814
2532,2024-11-01,05:39,Bangalore,Highway,Bus,Damaged,Night,3,Fatal,12.958494,77.577662
2533,2024-05-17,22:26,Delhi,Highway,Truck,Dry,Night,4,Serious,28.74224,77.066426
2534,2024-02-11,13:28,Mumbai,Highway,Bike,Dry,Day,3,Serious,19.029141,72.863916
2535,2024-10-13,22:56,Mumbai,Highway,Car,Wet,Night,3,Fatal,19.044353,72.847014
2536,2024-03-23,19:02,Delhi,Highway,Truck,Dry,Night,2,Serious,28.668516,77.064879
2537,2024-05-24,22:18,Delhi,Urban,Bike,Dry,Night,4,Serious,28.701789,77.107863
2538,2024-10-09,11:13,Chennai,Urban,Bus,Dry,Day,3,Minor,13.083245,80.251629
2539,2024-03-31,22:53,Bangalore,Rural,Truck,Dry,Night,1,Minor,12.942842,77.597522
2540,2024-07-03,23:15,Bangalore,Highway,Bike,Wet,Night,2,Fatal,12.993095,77.54465
2541,2024-06-13,16:30,Mumbai,Highway,Bike,Dry,Day,4,Serious,19.038269,72.885439
2542,2024-11-18,00:27,Delhi,Rural,Car,Wet,Night,4,Serious,28.659344,77.081821
2543,2024-10-02,17:17,Chennai,Rural,Bike,Damaged,Day,1,Minor,13.060215,80.288442
2544,2024-07-23,00:01,Bangalore,Highway,Truck,Damaged,Night,3,Fatal,12.981748,77.60396
2545,2024-06-10,00:03,Bangalore,Highway,Bus,Damaged,Night,4,Fatal,12.953898,77.607869
2546,2024-03-01,12:47,Bangalore,Urban,Bus,Damaged,Day,2,Minor,12.935459,77.546827
2547,2024-06-11,21:47,Chennai,Highway,Truck,Dry,Night,4,Serious,13.073275,80.285932
2548,2024-08-16,18:32,Delhi,Urban,Car,Dry,Day,2,Minor,28.684775,77.082226
2549,2024-02-25,16:40,Chennai,Highway,Bike,Wet,Day,2,Fatal,13.130458,80.277942
2550,2024-03-17,13:47,Bangalore,Highway,Bus,Dry,Day,2,Minor,13.010046,77.601247
2551,2024-03-12,02:01,Bangalore,Highway,Car,Dry,Night,1,Serious,13.010745,77.564386
2552,2024-01-06,03:45,Chennai,Urban,Bike,Damaged,Night,3,Serious,13.075601,80.221993
2553,2024-12-16,06:26,Chennai,Rural,Car,Wet,Day,3,Minor,13.116648,80.233445
2554,2024-01-07,21:56,Chennai,Rural,Car,Wet,Night,3,Serious,13.110775,80.288667
2555,2024-08-26,23:30,Bangalore,Urban,Car,Wet,Night,4,Serious,12.932928,77.629703
2556,2024-03-10,18:19,Mumbai,Rural,Bike,Damaged,Day,4,Minor,19.085066,72.902534
2557,2024-01-04,08:53,Bangalore,Rural,Car,Wet,Day,1,Minor,12.996515,77.563508
2558,2024-05-23,00:57,Bangalore,Urban,Bus,Wet,Night,1,Serious,12.970161,77.576259
2559,2024-01-20,05:48,Chennai,Urban,Truck,Dry,Night,1,Minor,13.120224,80.267867
2560,2024-05-27,09:18,Mumbai,Urban,Truck,Damaged,Day,4,Minor,19.090359,72.878916
2561,2024-06-02,23:03,Bangalore,Urban,Bike,Dry,Night,3,Serious,12.957294,77.562377
2562,2024-04-20,09:52,Delhi,Urban,Bus,Dry,Day,1,Minor,28.725305,77.061062
2563,2024-01-04,19:45,Bangalore,Urban,Bus,Wet,Night,4,Serious,12.99991,77.603861
2564,2024-10-12,05:39,Bangalore,Highway,Bike,Dry,Night,1,Fatal,13.02045,77.55013
2565,2024-02-06,11:22,Mumbai,Urban,Bus,Dry,Day,4,Minor,19.062819,72.862892
2566,2024-08-09,13:12,Bangalore,Urban,Truck,Damaged,Day,2,Minor,12.993874,77.549554
2567,2024-08-08,22:00,Chennai,Rural,Bike,Wet,Night,2,Fatal,13.113109,80.286879
2568,2024-07-16,12:59,Delhi,Highway,Truck,Wet,Day,3,Serious,28.728352,77.05408
2569,2024-09-09,12:51,Chennai,Highway,Truck,Damaged,Day,3,Serious,13.10413,80.236322
2570,2024-06-17,11:40,Chennai,Rural,Bus,Wet,Day,2,Minor,13.126144,80.293346
2571,2024-03-20,21:06,Delhi,Highway,Bus,Dry,Night,4,Serious,28.679601,77.09643
2572,2024-07-14,06:44,Delhi,Urban,Bike,Wet,Day,4,Serious,28.67208,77.106285
2573,2024-03-13,23:33,Mumbai,Rural,Bus,Damaged,Night,4,Serious,19.108166,72.913895
2574,2024-04-27,16:54,Chennai,Urban,Truck,Damaged,Day,2,Minor,13.075077,80.279782
2575,2024-08-21,22:55,Delhi,Rural,Car,Dry,Night,4,Minor,28.713397,77.135465
2576,2024-12-07,16:20,Bangalore,Rural,Car,Wet,Day,4,Minor,12.946171,77.637843
2577,2024-08-06,00:33,Bangalore,Highway,Bus,Damaged,Night,1,Fatal,12.934511,77.592933
2578,2024-08-19,15:41,Bangalore,Rural,Bus,Wet,Day,1,Minor,12.988144,77.611079
2579,2024-05-15,20:55,Mumbai,Urban,Bike,Dry,Night,2,Serious,19.028392,72.854916
2580,2024-04-12,13:30,Bangalore,Highway,Car,Dry,Day,4,Minor,13.012104,77.584227
2581,2024-03-13,16:45,Delhi,Rural,Bus,Wet,Day,1,Minor,28.750298,77.109612
2582,2024-03-10,16:06,Mumbai,Highway,Car,Damaged,Day,4,Serious,19.087566,72.896367
2583,2024-04-01,12:35,Chennai,Urban,Car,Damaged,Day,4,Minor,13.115199,80.30444
2584,2024-02-12,16:30,Chennai,Urban,Car,Dry,Day,2,Minor,13.132605,80.232349
2585,2024-11-16,02:04,Bangalore,Urban,Car,Wet,Night,1,Serious,12.938968,77.639793
2586,2024-12-13,15:27,Chennai,Urban,Car,Dry,Day,4,Minor,13.0528,80.261573
2587,2024-06-26,22:13,Chennai,Rural,Bike,Wet,Night,3,Fatal,13.097205,80.252268
2588,2024-09-02,21:10,Mumbai,Rural,Bus,Wet,Night,2,Serious,19.100146,72.923439
2589,2024-07-24,10:31,Chennai,Highway,Truck,Damaged,Day,3,Serious,13.033613,80.301928
2590,2024-04-16,04:58,Mumbai,Highway,Truck,Dry,Night,2,Serious,19.083907,72.901939
2591,2024-08-22,18:53,Delhi,Urban,Truck,Dry,Day,4,Minor,28.733273,77.064
2592,2024-11-03,18:57,Bangalore,Highway,Car,Wet,Day,1,Serious,13.002408,77.598421
2593,2024-08-01,03:04,Bangalore,Urban,Bike,Wet,Night,2,Fatal,13.005526,77.61491
2594,2024-02-24,20:39,Delhi,Rural,Bus,Wet,Night,3,Serious,28.678377,77.132323
2595,2024-02-10,04:41,Mumbai,Highway,Bus,Damaged,Night,4,Fatal,19.113995,72.864018
2596,2024-05-21,22:31,Delhi,Highway,Truck,Wet,Night,1,Fatal,28.734173,77.065982
2597,2024-04-24,06:24,Delhi,Rural,Truck,Dry,Day,3,Minor,28.690456,77.151534
2598,2024-04-13,23:04,Bangalore,Highway,Bike,Dry,Night,2,Fatal,13.011238,77.572521
2599,2024-12-09,08:50,Delhi,Rural,Bike,Damaged,Day,4,Minor,28.684673,77.059164
2600,2024-08-06,17:20,Chennai,Rural,Bike,Wet,Day,1,Serious,13.043479,80.235047
2601,2024-05-01,21:55,Mumbai,Rural,Bus,Wet,Night,4,Serious,19.03178,72.879192
2602,2024-09-11,21:41,Delhi,Urban,Truck,Damaged,Night,3,Serious,28.701531,77.092588
2603,2024-09-11,06:42,Bangalore,Urban,Truck,Wet,Day,3,Minor,12.958118,77.581624
2604,2024-02-13,00:18,Mumbai,Highway,Bus,Wet,Night,3,Fatal,19.112304,72.861037
2605,2024-09-05,21:38,Mumbai,Rural,Car,Dry,Night,4,Minor,19.097425,72.893059
2606,2024-09-29,13:49,Delhi,Highway,Bus,Damaged,Day,2,Serious,28.663676,77.095035
2607,2024-09-17,15:56,Mumbai,Urban,Truck,Wet,Day,2,Minor,19.030145,72.872286
2608,2024-10-28,21:12,Delhi,Urban,Bike,Wet,Night,4,Fatal,28.732054,77.089499
2609,2024-02-04,08:13,Bangalore,Highway,Truck,Damaged,Day,3,Serious,12.998377,77.627694
2610,2024-04-23,23:42,Bangalore,Highway,Bike,Dry,Night,3,Fatal,13.015274,77.553854
2611,2024-08-14,14:44,Mumbai,Urban,Bike,Dry,Day,4,Minor,19.103214,72.866875
2612,2024-03-14,13:48,Delhi,Highway,Car,Wet,Day,4,Serious,28.655321,77.109931
2613,2024-10-08,07:21,Chennai,Urban,Truck,Wet,Day,1,Minor,13.034506,80.27889
2614,2024-03-13,03:30,Delhi,Urban,Car,Dry,Night,3,Minor,28.742494,77.080346
2615,2024-12-04,05:54,Bangalore,Rural,Car,Wet,Night,4,Serious,12.986267,77.591506
2616,2024-09-22,14:48,Chennai,Rural,Bike,Dry,Day,1,Minor,13.080145,80.314246
2617,2024-08-21,21:46,Delhi,Urban,Truck,Damaged,Night,1,Serious,28.713595,77.111214
2618,2024-07-29,20:30,Delhi,Highway,Truck,Damaged,Night,2,Fatal,28.699483,77.060906
2619,2024-02-28,09:59,Chennai,Urban,Bus,Wet,Day,4,Minor,13.057906,80.307817
2620,2024-08-11,14:42,Mumbai,Rural,Car,Dry,Day,2,Minor,19.059262,72.834326
2621,2024-12-11,12:00,Mumbai,Highway,Bus,Wet,Day,3,Serious,19.107524,72.860359
2622,2024-06-11,05:22,Bangalore,Highway,Truck,Dry,Night,2,Serious,12.949977,77.589543
2623,2024-01-22,10:05,Bangalore,Urban,Bus,Dry,Day,3,Minor,13.010132,77.629176
2624,2024-01-20,06:18,Bangalore,Urban,Bike,Wet,Day,1,Serious,12.998309,77.550544
2625,2024-09-12,17:27,Mumbai,Highway,Bike,Damaged,Day,4,Serious,19.050254,72.834825
2626,2024-05-27,17:24,Mumbai,Highway,Bike,Dry,Day,3,Serious,19.027144,72.924437
2627,2024-06-11,18:58,Delhi,Urban,Truck,Dry,Day,3,Minor,28.71257,77.131818
2628,2024-06-16,06:30,Delhi,Urban,Truck,Wet,Day,2,Minor,28.655281,77.091431
2629,2024-07-04,02:25,Bangalore,Urban,Bus,Dry,Night,1,Minor,12.945989,77.616579
2630,2024-07-15,01:55,Delhi,Rural,Bus,Wet,Night,1,Serious,28.697211,77.063792
2631,2024-10-03,09:09,Bangalore,Highway,Car,Wet,Day,3,Serious,12.949934,77.548042
2632,2024-03-03,15:09,Bangalore,Highway,Car,Wet,Day,1,Serious,12.988532,77.560342
2633,2024-08-30,08:06,Bangalore,Rural,Car,Damaged,Day,1,Minor,13.019132,77.560177
2634,2024-11-27,00:05,Bangalore,Urban,Truck,Dry,Night,2,Minor,12.9606,77.612081
2635,2024-12-15,17:25,Delhi,Rural,Bus,Dry,Day,3,Minor,28.740609,77.063293
2636,2024-06-05,06:09,Chennai,Highway,Bus,Wet,Day,1,Serious,13.093953,80.267947
2637,2024-12-19,02:45,Mumbai,Urban,Truck,Dry,Night,3,Minor,19.089607,72.869855
2638,2024-02-26,17:47,Mumbai,Highway,Truck,Wet,Day,4,Serious,19.086214,72.84768
2639,2024-10-05,20:43,Chennai,Urban,Truck,Dry,Night,1,Minor,13.068735,80.225696
2640,2024-08-16,00:47,Mumbai,Urban,Bus,Dry,Night,2,Minor,19.073552,72.859832
2641,2024-09-09,05:50,Bangalore,Highway,Truck,Damaged,Night,1,Fatal,12.96701,77.583979
2642,2024-02-12,17:06,Chennai,Rural,Bike,Dry,Day,4,Minor,13.116058,80.29813
2643,2024-09-20,23:00,Delhi,Highway,Bus,Dry,Night,2,Serious,28.68531,77.09055
2644,2024-04-27,23:02,Bangalore,Highway,Car,Wet,Night,1,Fatal,13.015858,77.561578
2645,2024-03-23,16:51,Chennai,Urban,Bike,Damaged,Day,4,Minor,13.083684,80.266031
2646,2024-11-22,21:34,Chennai,Highway,Car,Wet,Night,1,Fatal,13.066341,80.307502
2647,2024-05-24,19:24,Delhi,Urban,Truck,Dry,Night,4,Minor,28.678978,77.131627
2648,2024-06-30,20:28,Bangalore,Urban,Car,Dry,Night,2,Minor,12.950768,77.621818
2649,2024-08-30,09:24,Delhi,Urban,Truck,Wet,Day,1,Minor,28.699249,77.113191
2650,2024-10-05,10:29,Bangalore,Highway,Bike,Dry,Day,2,Serious,12.997436,77.582853
2651,2024-12-14,04:34,Chennai,Highway,Bike,Dry,Night,1,Fatal,13.041828,80.256804
2652,2024-07-23,08:22,Chennai,Highway,Truck,Damaged,Day,2,Serious,13.125214,80.276732
2653,2024-02-07,17:39,Mumbai,Rural,Bus,Dry,Day,2,Minor,19.029023,72.919547
2654,2024-04-22,15:55,Mumbai,Rural,Truck,Wet,Day,1,Minor,19.035291,72.912504
2655,2024-09-09,08:16,Delhi,Urban,Bus,Damaged,Day,4,Minor,28.702422,77.08239
2656,2024-05-15,09:20,Chennai,Urban,Truck,Dry,Day,1,Minor,13.100391,80.296154
2657,2024-10-19,11:46,Mumbai,Highway,Bus,Wet,Day,4,Serious,19.088512,72.903026
